order_item_id,order_id,product_id,quantity,unit_price_cents,discount_pct
15973,5254,36,2,6799,20
15974,5254,62,1,12613,0
15975,5255,39,2,11179,5
15976,5255,52,2,10374,20
15977,5255,2,2,4027,20
15978,5256,95,2,5785,0
15979,5256,34,1,19613,0
15980,5257,145,3,2749,0
15981,5257,139,2,36748,10
15982,5257,54,2,23925,0
15983,5257,7,2,1137,5
15984,5257,67,3,1118,0
15985,5258,92,3,1168,15
15986,5258,30,3,64462,5
15987,5258,28,1,5795,0
15988,5258,122,2,5675,5
15989,5258,116,3,49805,5
15990,5259,81,2,1827,10
15991,5259,117,3,16602,15
15992,5259,43,1,69132,0
15993,5259,118,3,2198,0
15994,5260,147,3,7155,0
15995,5260,49,2,5982,5
15996,5260,89,2,32102,0
15997,5261,29,1,5679,5
15998,5262,21,1,22149,20
15999,5262,64,1,11154,0
16000,5262,132,2,29436,15
16001,5262,36,2,6799,0
16002,5262,71,2,6424,0
16003,5263,37,3,13473,10
16004,5263,101,1,104734,0
16005,5263,134,1,3277,0
16006,5263,124,3,802,15
16007,5264,132,2,29436,10
16008,5265,52,3,10374,10
16009,5265,49,2,5982,0
16010,5265,67,3,1118,10
16011,5266,34,1,19613,10
16012,5266,15,3,4792,0
16013,5266,104,2,1014,0
16014,5266,54,3,23925,10
16015,5267,38,1,61947,5
16016,5267,9,2,10988,0
16017,5267,115,1,3558,5
16018,5267,86,2,5085,20
16019,5268,45,1,4793,0
16020,5268,18,1,69910,0
16021,5268,81,3,1827,5
16022,5269,143,2,3379,0
16023,5270,108,3,83584,0
16024,5270,65,1,4314,0
16025,5270,55,2,11943,20
16026,5270,139,2,36748,15
16027,5271,2,2,4027,5
16028,5271,55,1,11943,0
16029,5272,64,1,11154,0
16030,5272,107,1,2852,5
16031,5272,115,3,3558,15
16032,5272,145,2,2749,5
16033,5273,118,2,2198,10
16034,5273,6,1,2386,15
16035,5273,13,1,6575,10
16036,5273,90,3,2547,0
16037,5274,19,1,8855,20
16038,5274,105,3,5388,5
16039,5274,23,3,12370,15
16040,5274,97,3,31743,0
16041,5274,13,2,6575,15
16042,5275,81,3,1827,20
16043,5275,29,1,5679,10
16044,5275,70,3,23703,10
16045,5275,92,1,1168,5
16046,5276,24,3,22479,20
16047,5277,34,1,19613,0
16048,5277,66,2,14182,0
16049,5278,72,3,56852,0
16050,5279,72,1,56852,5
16051,5279,100,2,10475,10
16052,5279,138,2,5435,5
16053,5280,87,3,6253,0
16054,5281,68,2,21251,0
16055,5281,26,3,19472,15
16056,5281,120,3,22987,0
16057,5281,8,1,7533,0
16058,5282,143,3,3379,15
16059,5282,45,2,4793,0
16060,5282,40,2,8292,5
16061,5282,71,1,6424,5
16062,5282,148,2,23262,0
16063,5283,49,1,5982,15
16064,5284,2,1,4027,5
16065,5284,83,2,4219,5
16066,5284,110,1,1902,0
16067,5284,8,2,7533,5
16068,5285,100,2,10475,20
16069,5285,19,1,8855,10
16070,5286,41,3,62050,0
16071,5286,142,2,7481,0
16072,5287,143,1,3379,15
16073,5287,20,2,12448,0
16074,5287,74,3,5168,5
16075,5287,146,1,2879,0
16076,5288,25,1,21576,0
16077,5288,122,1,5675,0
16078,5289,136,3,18015,15
16079,5289,78,3,25106,0
16080,5289,19,2,8855,15
16081,5289,53,3,6141,0
16082,5289,106,1,8943,20
16083,5290,127,3,7024,0
16084,5291,64,1,11154,10
16085,5291,147,1,7155,0
16086,5291,91,1,4612,0
16087,5291,44,1,35472,20
16088,5291,37,1,13473,0
16089,5292,123,3,5135,0
16090,5292,3,1,4862,20
16091,5292,69,3,1763,0
16092,5292,144,1,6276,5
16093,5292,138,3,5435,0
16094,5293,45,2,4793,0
16095,5293,139,3,36748,0
16096,5294,141,1,20886,0
16097,5294,138,2,5435,0
16098,5294,73,3,4391,0
16099,5294,54,2,23925,10
16100,5295,2,1,4027,20
16101,5295,45,1,4793,10
16102,5296,147,1,7155,0
16103,5296,53,2,6141,0
16104,5296,40,3,8292,0
16105,5296,73,1,4391,20
16106,5296,16,2,11167,10
16107,5297,28,2,5795,0
16108,5297,126,1,44365,10
16109,5297,97,3,31743,10
16110,5297,9,1,10988,5
16111,5297,124,2,802,0
16112,5298,6,2,2386,15
16113,5298,14,2,34891,0
16114,5298,41,2,62050,0
16115,5299,88,1,2914,15
16116,5299,70,1,23703,15
16117,5300,30,2,64462,10
16118,5300,75,1,15710,10
16119,5300,47,1,26189,0
16120,5300,31,1,18801,0
16121,5300,137,3,98300,0
16122,5301,127,1,7024,0
16123,5301,108,3,83584,0
16124,5301,28,2,5795,0
16125,5301,110,3,1902,0
16126,5301,111,1,5235,20
16127,5302,149,2,21714,15
16128,5302,119,2,5947,0
16129,5302,108,3,83584,0
16130,5302,86,2,5085,5
16131,5303,147,2,7155,0
16132,5303,115,2,3558,5
16133,5304,41,3,62050,20
16134,5304,132,3,29436,0
16135,5304,46,2,24848,0
16136,5304,92,2,1168,10
16137,5305,21,3,22149,10
16138,5305,13,3,6575,0
16139,5305,8,1,7533,10
16140,5306,26,1,19472,0
16141,5306,58,3,5881,0
16142,5306,23,2,12370,5
16143,5306,1,3,22303,0
16144,5307,62,3,12613,0
16145,5307,138,3,5435,5
16146,5307,129,1,22197,10
16147,5308,31,3,18801,15
16148,5308,112,1,8812,0
16149,5308,104,1,1014,20
16150,5308,47,2,26189,0
16151,5308,52,2,10374,0
16152,5309,88,1,2914,15
16153,5310,60,2,87675,0
16154,5310,57,2,43577,15
16155,5310,117,3,16602,0
16156,5310,142,2,7481,0
16157,5310,50,2,76133,0
16158,5311,37,2,13473,20
16159,5312,129,2,22197,0
16160,5312,85,2,96244,10
16161,5313,27,3,5124,0
16162,5313,109,2,7325,5
16163,5313,92,2,1168,0
16164,5313,54,1,23925,15
16165,5313,134,3,3277,0
16166,5314,46,2,24848,0
16167,5314,121,2,31449,20
16168,5314,43,1,69132,20
16169,5315,38,1,61947,0
16170,5316,76,3,21281,5
16171,5316,52,1,10374,15
16172,5317,80,2,25826,15
16173,5317,31,1,18801,15
16174,5318,121,2,31449,20
16175,5319,99,1,10798,10
16176,5319,26,3,19472,5
16177,5319,30,3,64462,20
16178,5320,18,3,69910,5
16179,5320,20,3,12448,10
16180,5320,112,2,8812,5
16181,5320,60,2,87675,0
16182,5320,80,3,25826,5
16183,5321,1,1,22303,0
16184,5321,126,3,44365,5
16185,5322,8,2,7533,0
16186,5322,16,1,11167,10
16187,5322,109,2,7325,0
16188,5322,139,2,36748,0
16189,5322,68,3,21251,5
16190,5323,52,1,10374,0
16191,5323,26,2,19472,15
16192,5323,24,3,22479,0
16193,5323,23,2,12370,10
16194,5324,60,1,87675,10
16195,5324,32,1,34048,20
16196,5324,55,3,11943,0
16197,5325,40,3,8292,0
16198,5325,9,2,10988,0
16199,5326,128,1,8256,0
16200,5327,131,3,18705,20
16201,5327,28,2,5795,10
16202,5327,132,1,29436,0
16203,5327,6,3,2386,0
16204,5328,134,3,3277,0
16205,5328,86,2,5085,15
16206,5329,81,1,1827,20
16207,5330,105,3,5388,10
16208,5330,47,1,26189,15
16209,5331,57,1,43577,5
16210,5332,120,3,22987,5
16211,5333,133,2,7704,20
16212,5333,26,3,19472,0
16213,5333,73,2,4391,15
16214,5333,18,3,69910,0
16215,5334,30,2,64462,0
16216,5334,38,3,61947,15
16217,5335,5,1,12605,0
16218,5335,109,2,7325,5
16219,5335,42,1,12253,20
16220,5335,125,2,106692,10
16221,5336,141,3,20886,20
16222,5336,112,2,8812,0
16223,5336,25,2,21576,0
16224,5336,122,3,5675,0
16225,5337,139,1,36748,0
16226,5337,129,2,22197,0
16227,5337,67,3,1118,15
16228,5337,128,3,8256,5
16229,5338,35,3,3958,10
16230,5338,134,1,3277,0
16231,5338,27,3,5124,10
16232,5338,40,3,8292,10
16233,5338,95,1,5785,10
16234,5339,115,1,3558,0
16235,5339,72,3,56852,0
16236,5339,43,3,69132,20
16237,5339,32,2,34048,0
16238,5339,84,1,13163,10
16239,5340,84,3,13163,10
16240,5340,101,3,104734,15
16241,5340,93,1,44770,5
16242,5340,51,2,17314,15
16243,5341,44,2,35472,5
16244,5341,119,1,5947,0
16245,5341,112,1,8812,0
16246,5342,72,1,56852,15
16247,5342,65,3,4314,15
16248,5342,76,2,21281,0
16249,5342,11,3,12063,5
16250,5342,125,2,106692,5
16251,5343,8,1,7533,0
16252,5343,84,1,13163,15
16253,5343,104,1,1014,5
16254,5343,68,2,21251,5
16255,5344,81,2,1827,0
16256,5344,89,3,32102,10
16257,5344,32,1,34048,0
16258,5344,54,3,23925,0
16259,5344,94,3,24419,0
16260,5345,97,3,31743,5
16261,5345,1,1,22303,15
16262,5345,55,1,11943,5
16263,5346,56,3,39996,5
16264,5346,42,1,12253,0
16265,5346,50,2,76133,10
16266,5347,101,3,104734,10
16267,5348,142,1,7481,0
16268,5348,131,1,18705,5
16269,5348,15,3,4792,20
16270,5349,6,2,2386,5
16271,5350,85,2,96244,15
16272,5350,36,2,6799,20
16273,5350,77,1,16368,0
16274,5350,6,3,2386,20
16275,5350,145,3,2749,0
16276,5351,101,1,104734,0
16277,5351,67,3,1118,20
16278,5351,49,1,5982,10
16279,5352,76,1,21281,5
16280,5353,117,1,16602,0
16281,5354,134,1,3277,0
16282,5354,43,1,69132,20
16283,5354,115,2,3558,15
16284,5354,101,3,104734,15
16285,5355,12,1,8038,0
16286,5355,145,2,2749,10
16287,5355,105,1,5388,15
16288,5355,96,1,31762,15
16289,5355,103,1,5734,20
16290,5356,96,1,31762,0
16291,5356,130,3,3932,10
16292,5356,74,2,5168,5
16293,5356,25,2,21576,0
16294,5357,105,2,5388,0
16295,5357,79,3,7718,0
16296,5357,18,3,69910,5
16297,5357,62,1,12613,15
16298,5357,15,3,4792,10
16299,5358,27,1,5124,10
16300,5358,76,1,21281,0
16301,5358,50,3,76133,0
16302,5358,127,3,7024,0
16303,5359,57,1,43577,0
16304,5359,37,2,13473,5
16305,5359,77,2,16368,15
16306,5360,13,3,6575,0
16307,5360,1,2,22303,0
16308,5360,41,1,62050,20
16309,5360,139,1,36748,15
16310,5361,101,2,104734,0
16311,5361,25,2,21576,15
16312,5362,73,1,4391,0
16313,5363,118,1,2198,20
16314,5363,137,3,98300,0
16315,5363,138,3,5435,15
16316,5364,136,2,18015,20
16317,5365,40,1,8292,0
16318,5365,29,2,5679,0
16319,5365,35,3,3958,10
16320,5365,45,2,4793,0
16321,5366,99,2,10798,20
16322,5366,72,3,56852,15
16323,5366,147,3,7155,20
16324,5367,133,2,7704,5
16325,5367,11,1,12063,10
16326,5367,16,3,11167,0
16327,5368,146,1,2879,15
16328,5369,67,2,1118,0
16329,5369,87,2,6253,20
16330,5369,119,1,5947,0
16331,5369,25,1,21576,0
16332,5369,52,2,10374,0
16333,5370,115,3,3558,15
16334,5370,139,2,36748,5
16335,5370,104,3,1014,0
16336,5370,11,2,12063,0
16337,5370,14,2,34891,0
16338,5371,135,2,4575,20
16339,5371,112,3,8812,10
16340,5371,83,1,4219,15
16341,5372,90,1,2547,10
16342,5373,17,1,22827,5
16343,5373,95,2,5785,20
16344,5373,101,1,104734,15
16345,5373,5,3,12605,0
16346,5373,58,3,5881,0
16347,5374,127,1,7024,0
16348,5374,9,2,10988,5
16349,5374,65,2,4314,5
16350,5374,62,3,12613,10
16351,5374,1,3,22303,5
16352,5375,116,2,49805,0
16353,5376,42,1,12253,0
16354,5376,119,3,5947,0
16355,5376,134,2,3277,0
16356,5376,46,2,24848,20
16357,5377,25,3,21576,0
16358,5377,120,1,22987,0
16359,5377,21,3,22149,15
16360,5378,62,3,12613,5
16361,5378,59,2,11729,5
16362,5378,82,2,20813,0
16363,5378,75,2,15710,0
16364,5378,66,2,14182,10
16365,5379,55,3,11943,0
16366,5379,101,1,104734,20
16367,5379,63,2,32668,0
16368,5379,68,2,21251,5
16369,5380,118,2,2198,0
16370,5381,116,3,49805,0
16371,5381,99,2,10798,20
16372,5381,27,3,5124,0
16373,5381,74,2,5168,0
16374,5382,11,3,12063,20
16375,5382,17,3,22827,0
16376,5383,129,3,22197,0
16377,5383,32,2,34048,5
16378,5383,99,1,10798,0
16379,5383,94,3,24419,5
16380,5384,28,2,5795,15
16381,5384,43,3,69132,0
16382,5385,51,1,17314,0
16383,5385,99,1,10798,20
16384,5385,97,1,31743,15
16385,5385,27,3,5124,10
16386,5386,79,1,7718,0
16387,5386,27,3,5124,20
16388,5386,39,2,11179,20
16389,5387,127,1,7024,10
16390,5387,133,2,7704,0
16391,5388,19,1,8855,0
16392,5388,119,1,5947,0
16393,5388,8,3,7533,0
16394,5389,83,2,4219,20
16395,5390,28,2,5795,0
16396,5390,91,1,4612,0
16397,5390,69,2,1763,0
16398,5391,49,1,5982,15
16399,5391,3,1,4862,0
16400,5391,128,3,8256,10
16401,5391,81,2,1827,0
16402,5391,74,3,5168,20
16403,5392,77,1,16368,20
16404,5392,86,3,5085,15
16405,5392,52,1,10374,15
16406,5392,141,2,20886,5
16407,5392,31,1,18801,20
16408,5393,60,1,87675,5
16409,5393,116,1,49805,0
16410,5393,146,2,2879,15
16411,5393,122,1,5675,10
16412,5393,12,2,8038,15
16413,5394,85,2,96244,15
16414,5395,112,3,8812,0
16415,5395,80,1,25826,0
16416,5396,9,3,10988,0
16417,5396,59,2,11729,5
16418,5396,136,2,18015,15
16419,5397,41,1,62050,15
16420,5397,85,2,96244,5
16421,5398,103,2,5734,10
16422,5399,77,2,16368,0
16423,5399,109,2,7325,0
16424,5399,37,1,13473,10
16425,5400,27,2,5124,5
16426,5400,143,3,3379,0
16427,5400,17,2,22827,15
16428,5400,59,3,11729,10
16429,5400,72,2,56852,20
16430,5401,60,1,87675,20
16431,5402,117,1,16602,20
16432,5403,55,3,11943,15
16433,5403,27,3,5124,10
16434,5403,8,3,7533,20
16435,5403,40,1,8292,0
16436,5404,26,3,19472,10
16437,5404,1,3,22303,15
16438,5404,16,3,11167,10
16439,5404,121,2,31449,0
16440,5404,76,1,21281,0
16441,5405,15,2,4792,0
16442,5405,16,3,11167,15
16443,5405,146,1,2879,0
16444,5405,103,1,5734,10
16445,5405,110,1,1902,5
16446,5406,56,2,39996,10
16447,5406,104,3,1014,0
16448,5406,74,2,5168,0
16449,5406,117,3,16602,10
16450,5406,93,1,44770,0
16451,5407,57,3,43577,0
16452,5407,41,2,62050,0
16453,5407,99,3,10798,15
16454,5407,126,3,44365,15
16455,5408,35,1,3958,10
16456,5408,97,3,31743,15
16457,5408,50,2,76133,5
16458,5408,56,1,39996,5
16459,5408,36,1,6799,0
16460,5409,148,2,23262,0
16461,5410,130,3,3932,0
16462,5410,35,3,3958,0
16463,5411,137,1,98300,0
16464,5411,131,1,18705,10
16465,5411,55,2,11943,5
16466,5411,73,3,4391,5
16467,5412,121,2,31449,20
16468,5412,109,1,7325,10
16469,5413,68,1,21251,0
16470,5413,109,2,7325,5
16471,5413,99,3,10798,0
16472,5413,9,1,10988,0
16473,5413,24,3,22479,10
16474,5414,119,1,5947,5
16475,5415,83,3,4219,20
16476,5415,20,2,12448,20
16477,5415,73,2,4391,5
16478,5416,145,3,2749,10
16479,5416,62,3,12613,10
16480,5416,103,3,5734,15
16481,5416,139,1,36748,10
16482,5416,2,1,4027,0
16483,5417,18,3,69910,0
16484,5417,129,3,22197,0
16485,5417,94,3,24419,0
16486,5417,36,2,6799,0
16487,5417,89,1,32102,0
16488,5418,127,3,7024,0
16489,5418,54,2,23925,10
16490,5418,129,2,22197,0
16491,5418,110,1,1902,20
16492,5418,14,1,34891,0
16493,5419,56,3,39996,20
16494,5419,12,2,8038,10
16495,5419,53,3,6141,20
16496,5419,35,2,3958,5
16497,5420,136,1,18015,0
16498,5420,143,2,3379,0
16499,5420,141,3,20886,10
16500,5421,12,3,8038,20
16501,5421,79,3,7718,10
16502,5421,126,1,44365,15
16503,5421,18,3,69910,5
16504,5422,34,1,19613,20
16505,5422,74,1,5168,5
16506,5422,44,2,35472,5
16507,5422,110,3,1902,15
16508,5422,122,2,5675,15
16509,5423,17,3,22827,5
16510,5424,69,2,1763,20
16511,5424,34,2,19613,10
16512,5424,128,3,8256,10
16513,5424,116,3,49805,0
16514,5425,79,3,7718,0
16515,5426,64,3,11154,20
16516,5426,55,3,11943,0
16517,5427,123,3,5135,0
16518,5427,38,3,61947,5
16519,5428,95,2,5785,0
16520,5428,24,2,22479,0
16521,5428,53,3,6141,0
16522,5428,15,3,4792,0
16523,5428,133,1,7704,0
16524,5429,149,1,21714,10
16525,5430,135,3,4575,20
16526,5431,74,1,5168,0
16527,5431,109,3,7325,0
16528,5432,51,3,17314,5
16529,5432,32,1,34048,20
16530,5433,109,1,7325,0
16531,5433,65,1,4314,20
16532,5433,22,1,7737,15
16533,5434,76,1,21281,0
16534,5435,27,1,5124,0
16535,5435,46,2,24848,0
16536,5435,139,2,36748,0
16537,5435,67,3,1118,0
16538,5435,66,3,14182,0
16539,5436,105,1,5388,20
16540,5437,96,1,31762,5
16541,5437,118,2,2198,0
16542,5437,90,1,2547,15
16543,5437,120,2,22987,0
16544,5438,18,1,69910,0
16545,5438,76,1,21281,5
16546,5439,76,1,21281,0
16547,5439,86,1,5085,15
16548,5439,90,3,2547,0
16549,5439,136,1,18015,15
16550,5440,26,1,19472,20
16551,5440,82,2,20813,0
16552,5440,110,3,1902,0
16553,5440,89,1,32102,15
16554,5441,46,3,24848,5
16555,5441,66,2,14182,5
16556,5442,40,2,8292,0
16557,5442,94,1,24419,0
16558,5442,18,3,69910,0
16559,5443,93,3,44770,10
16560,5443,37,3,13473,0
16561,5443,71,1,6424,20
16562,5444,25,1,21576,0
16563,5444,141,3,20886,0
16564,5444,7,1,1137,15
16565,5444,83,1,4219,5
16566,5445,14,3,34891,20
16567,5446,115,3,3558,0
16568,5446,128,1,8256,0
16569,5446,120,3,22987,20
16570,5447,58,2,5881,5
16571,5447,81,2,1827,10
16572,5447,147,1,7155,10
16573,5447,64,2,11154,5
16574,5447,97,2,31743,5
16575,5448,78,1,25106,0
16576,5448,141,1,20886,15
16577,5448,101,2,104734,20
16578,5448,68,2,21251,10
16579,5449,115,1,3558,0
16580,5449,1,1,22303,0
16581,5449,53,3,6141,0
16582,5449,43,2,69132,0
16583,5449,105,1,5388,20
16584,5450,40,1,8292,10
16585,5450,19,1,8855,0
16586,5450,123,1,5135,15
16587,5451,49,2,5982,0
16588,5451,76,2,21281,15
16589,5452,17,1,22827,20
16590,5452,51,2,17314,10
16591,5453,99,1,10798,20
16592,5453,144,2,6276,0
16593,5453,68,1,21251,10
16594,5453,11,1,12063,20
16595,5453,125,3,106692,10
16596,5454,140,3,13494,10
16597,5454,119,3,5947,5
16598,5454,126,1,44365,0
16599,5454,90,2,2547,15
16600,5455,12,2,8038,15
16601,5455,99,1,10798,0
16602,5455,100,1,10475,15
16603,5455,129,2,22197,15
16604,5456,118,3,2198,0
16605,5456,73,1,4391,0
16606,5456,59,3,11729,5
16607,5456,84,2,13163,5
16608,5456,66,2,14182,15
16609,5457,21,1,22149,15
16610,5457,19,1,8855,10
16611,5457,99,1,10798,0
16612,5458,108,3,83584,20
16613,5458,48,1,4231,5
16614,5458,15,1,4792,0
16615,5458,110,2,1902,5
16616,5459,97,1,31743,5
16617,5459,4,1,9654,0
16618,5459,124,3,802,0
16619,5460,89,2,32102,5
16620,5460,121,3,31449,10
16621,5460,90,1,2547,0
16622,5461,85,1,96244,15
16623,5461,92,3,1168,0
16624,5461,66,1,14182,5
16625,5462,43,3,69132,0
16626,5462,123,3,5135,15
16627,5462,3,1,4862,0
16628,5462,129,2,22197,10
16629,5463,36,1,6799,15
16630,5463,67,2,1118,0
16631,5463,41,1,62050,5
16632,5463,147,1,7155,5
16633,5463,4,3,9654,0
16634,5464,91,1,4612,0
16635,5464,70,3,23703,0
16636,5465,137,1,98300,20
16637,5465,71,2,6424,10
16638,5466,53,1,6141,10
16639,5467,88,1,2914,10
16640,5468,7,3,1137,15
16641,5468,97,3,31743,10
16642,5468,66,1,14182,0
16643,5469,87,1,6253,0
16644,5469,142,3,7481,0
16645,5470,19,2,8855,10
16646,5470,76,2,21281,0
16647,5470,140,2,13494,0
16648,5470,145,2,2749,5
16649,5470,4,2,9654,5
16650,5471,15,2,4792,0
16651,5471,11,2,12063,0
16652,5472,38,2,61947,15
16653,5472,143,3,3379,10
16654,5472,13,1,6575,10
16655,5473,57,3,43577,10
16656,5473,53,1,6141,10
16657,5473,124,1,802,0
16658,5473,133,2,7704,20
16659,5474,118,3,2198,0
16660,5474,3,3,4862,5
16661,5474,73,3,4391,10
16662,5474,29,2,5679,0
16663,5475,6,3,2386,0
16664,5476,49,2,5982,5
16665,5476,85,3,96244,0
16666,5477,20,1,12448,20
16667,5477,31,3,18801,10
16668,5478,118,3,2198,20
16669,5478,8,2,7533,0
16670,5478,128,3,8256,20
16671,5478,4,3,9654,0
16672,5479,91,3,4612,5
16673,5479,137,3,98300,10
16674,5479,69,3,1763,0
16675,5479,93,3,44770,0
16676,5479,56,2,39996,0
16677,5480,49,3,5982,10
16678,5480,57,1,43577,20
16679,5480,12,1,8038,5
16680,5481,109,1,7325,10
16681,5481,95,3,5785,0
16682,5481,20,2,12448,15
16683,5482,67,1,1118,0
16684,5482,60,3,87675,10
16685,5482,101,3,104734,10
16686,5483,131,2,18705,0
16687,5483,27,1,5124,5
16688,5484,111,3,5235,5
16689,5484,54,1,23925,5
16690,5485,90,1,2547,20
16691,5485,142,2,7481,10
16692,5486,4,2,9654,15
16693,5486,51,3,17314,0
16694,5486,84,2,13163,0
16695,5487,129,2,22197,0
16696,5487,107,2,2852,0
16697,5487,25,1,21576,0
16698,5488,91,1,4612,0
16699,5489,127,2,7024,5
16700,5490,3,3,4862,20
16701,5490,48,1,4231,0
16702,5491,51,1,17314,0
16703,5491,43,1,69132,20
16704,5492,70,1,23703,10
16705,5493,109,1,7325,0
16706,5493,131,2,18705,0
16707,5494,85,1,96244,10
16708,5494,148,1,23262,0
16709,5494,121,2,31449,10
16710,5494,86,2,5085,0
16711,5494,40,3,8292,5
16712,5495,37,1,13473,10
16713,5496,134,3,3277,20
16714,5496,31,2,18801,0
16715,5496,128,1,8256,10
16716,5497,68,1,21251,10
16717,5497,57,2,43577,10
16718,5498,3,1,4862,5
16719,5498,32,2,34048,0
16720,5498,122,2,5675,5
16721,5498,94,2,24419,0
16722,5498,17,1,22827,15
16723,5499,51,3,17314,10
16724,5499,117,3,16602,5
16725,5499,83,3,4219,0
16726,5499,4,1,9654,0
16727,5500,125,3,106692,0
16728,5501,11,2,12063,0
16729,5501,146,1,2879,20
16730,5501,136,2,18015,0
16731,5502,5,1,12605,15
16732,5502,141,3,20886,0
16733,5502,80,2,25826,0
16734,5502,36,1,6799,20
16735,5502,110,3,1902,5
16736,5503,27,2,5124,0
16737,5503,97,2,31743,0
16738,5504,35,1,3958,0
16739,5504,66,2,14182,5
16740,5504,137,2,98300,0
16741,5505,94,1,24419,0
16742,5505,84,1,13163,5
16743,5505,64,2,11154,15
16744,5505,143,2,3379,0
16745,5506,68,3,21251,5
16746,5506,67,3,1118,0
16747,5506,35,3,3958,20
16748,5507,39,1,11179,15
16749,5508,142,3,7481,10
16750,5508,136,3,18015,5
16751,5509,94,1,24419,0
16752,5510,29,3,5679,15
16753,5510,7,3,1137,5
16754,5510,104,2,1014,15
16755,5511,106,2,8943,15
16756,5511,52,2,10374,0
16757,5511,131,1,18705,5
16758,5511,128,3,8256,0
16759,5511,55,3,11943,20
16760,5512,60,2,87675,15
16761,5512,107,2,2852,20
16762,5512,24,1,22479,15
16763,5513,23,3,12370,0
16764,5514,88,2,2914,15
16765,5514,36,1,6799,5
16766,5514,123,1,5135,0
16767,5515,59,1,11729,10
16768,5515,104,2,1014,0
16769,5516,14,3,34891,15
16770,5516,66,1,14182,15
16771,5516,149,1,21714,15
16772,5516,63,3,32668,5
16773,5517,123,3,5135,10
16774,5517,21,3,22149,5
16775,5517,116,1,49805,10
16776,5518,146,2,2879,0
16777,5519,140,1,13494,10
16778,5519,132,1,29436,15
16779,5519,6,2,2386,0
16780,5520,129,3,22197,0
16781,5521,67,1,1118,15
16782,5521,107,2,2852,20
16783,5521,40,2,8292,5
16784,5521,53,1,6141,20
16785,5522,66,3,14182,20
16786,5522,34,2,19613,0
16787,5522,144,3,6276,15
16788,5522,97,1,31743,10
16789,5523,71,2,6424,0
16790,5523,145,1,2749,0
16791,5524,69,2,1763,20
16792,5524,39,3,11179,20
16793,5525,56,1,39996,0
16794,5525,2,2,4027,0
16795,5525,68,2,21251,15
16796,5526,133,2,7704,0
16797,5526,46,3,24848,20
16798,5526,149,2,21714,5
16799,5526,105,3,5388,10
16800,5527,34,2,19613,10
16801,5527,6,1,2386,5
16802,5527,126,2,44365,0
16803,5527,28,1,5795,0
16804,5528,70,2,23703,15
16805,5529,95,2,5785,0
16806,5529,132,3,29436,0
16807,5529,118,3,2198,0
16808,5529,107,2,2852,0
16809,5530,46,2,24848,15
16810,5530,63,1,32668,5
16811,5530,107,3,2852,5
16812,5530,104,1,1014,0
16813,5531,131,1,18705,5
16814,5531,68,3,21251,10
16815,5531,16,1,11167,0
16816,5531,93,1,44770,15
16817,5532,48,3,4231,10
16818,5532,39,1,11179,15
16819,5532,124,1,802,5
16820,5533,118,3,2198,0
16821,5533,131,1,18705,10
16822,5533,128,1,8256,10
16823,5534,43,2,69132,0
16824,5534,104,1,1014,0
16825,5534,54,3,23925,0
16826,5534,29,1,5679,15
16827,5535,20,1,12448,0
16828,5535,48,3,4231,0
16829,5535,5,2,12605,5
16830,5536,124,2,802,5
16831,5536,83,1,4219,0
16832,5537,51,1,17314,10
16833,5537,137,1,98300,0
16834,5537,81,1,1827,0
16835,5537,3,1,4862,0
16836,5538,131,3,18705,10
16837,5538,141,2,20886,20
16838,5538,101,2,104734,0
16839,5538,27,2,5124,0
16840,5539,13,2,6575,20
16841,5540,128,2,8256,5
16842,5541,71,1,6424,0
16843,5541,22,2,7737,20
16844,5541,73,2,4391,5
16845,5541,83,3,4219,10
16846,5542,53,1,6141,0
16847,5542,88,3,2914,10
16848,5542,44,2,35472,20
16849,5542,97,2,31743,0
16850,5542,20,2,12448,15
16851,5543,129,2,22197,0
16852,5543,94,1,24419,0
16853,5543,148,3,23262,10
16854,5544,32,2,34048,0
16855,5545,54,2,23925,20
16856,5545,15,3,4792,15
16857,5545,28,1,5795,20
16858,5545,100,2,10475,10
16859,5545,52,1,10374,0
16860,5546,77,2,16368,20
16861,5546,23,1,12370,20
16862,5546,104,3,1014,0
16863,5546,38,2,61947,5
16864,5546,147,2,7155,5
16865,5547,18,1,69910,10
16866,5547,146,2,2879,5
16867,5548,63,3,32668,0
16868,5548,51,1,17314,10
16869,5548,87,2,6253,0
16870,5548,101,2,104734,20
16871,5548,35,3,3958,5
16872,5549,103,3,5734,20
16873,5549,97,3,31743,5
16874,5549,111,3,5235,5
16875,5549,139,3,36748,0
16876,5549,128,2,8256,15
16877,5550,86,1,5085,5
16878,5550,110,1,1902,15
16879,5550,119,3,5947,15
16880,5550,93,2,44770,10
16881,5550,39,2,11179,10
16882,5551,88,1,2914,15
16883,5552,81,1,1827,20
16884,5552,34,1,19613,0
16885,5552,2,3,4027,0
16886,5552,43,2,69132,10
16887,5553,60,3,87675,5
16888,5553,92,1,1168,15
16889,5553,37,3,13473,0
16890,5553,101,2,104734,5
16891,5553,47,1,26189,5
16892,5554,22,1,7737,10
16893,5554,128,3,8256,10
16894,5554,45,3,4793,0
16895,5554,109,3,7325,20
16896,5554,27,2,5124,5
16897,5555,66,3,14182,0
16898,5555,38,2,61947,5
16899,5556,22,3,7737,15
16900,5557,39,2,11179,0
16901,5558,26,3,19472,0
16902,5558,60,3,87675,5
16903,5558,148,1,23262,0
