order_id,customer_id,store_id,order_date,channel,order_status
4547,469,4,2026-01-09,web,completed
4548,55,3,2026-05-14,marketplace,refunded
4549,163,5,2026-06-17,marketplace,refunded
4550,289,4,2026-08-30,mobile_app,completed
4551,147,7,2026-04-06,mobile_app,completed
4552,547,6,2026-09-04,mobile_app,completed
4553,520,6,2026-03-18,mobile_app,completed
4554,525,1,2026-07-13,web,completed
4555,141,6,2026-01-18,web,completed
4556,555,2,2026-06-22,marketplace,cancelled
4557,538,8,2025-05-17,web,cancelled
4558,151,7,2025-08-30,mobile_app,completed
4559,215,2,2026-06-22,web,completed
4560,563,5,2026-04-18,marketplace,refunded
4561,507,6,2026-06-20,marketplace,completed
4562,133,3,2026-06-09,marketplace,cancelled
4563,293,5,2026-08-27,marketplace,refunded
4564,484,2,2026-08-17,web,completed
4565,433,3,2026-08-30,mobile_app,completed
4566,467,7,2026-03-01,web,refunded
4567,431,6,2026-03-23,marketplace,refunded
4568,77,5,2025-10-26,marketplace,completed
4569,503,6,2026-09-05,marketplace,completed
4570,236,3,2026-02-04,marketplace,cancelled
4571,522,5,2026-08-24,mobile_app,completed
4572,308,6,2026-01-17,marketplace,cancelled
4573,195,2,2026-02-15,mobile_app,completed
4574,180,2,2026-05-04,web,refunded
4575,400,7,2026-03-15,web,completed
4576,425,7,2026-07-04,marketplace,cancelled
4577,60,5,2025-11-14,web,cancelled
4578,154,3,2026-07-24,web,refunded
4579,119,3,2026-06-08,mobile_app,completed
4580,518,1,2026-07-15,mobile_app,completed
4581,343,8,2026-09-04,marketplace,refunded
4582,51,1,2026-07-09,marketplace,completed
4583,119,4,2026-02-02,mobile_app,completed
4584,556,1,2026-03-20,mobile_app,completed
4585,379,4,2026-07-01,web,refunded
4586,516,5,2026-08-22,mobile_app,completed
4587,58,4,2026-01-05,web,cancelled
4588,352,7,2025-11-23,web,refunded
4589,219,4,2026-09-12,marketplace,completed
4590,384,5,2025-10-31,mobile_app,completed
4591,379,7,2026-08-01,web,completed
4592,465,1,2026-09-03,mobile_app,completed
4593,452,7,2026-08-18,web,completed
4594,247,6,2026-07-05,web,refunded
4595,560,3,2026-01-14,marketplace,completed
4596,138,8,2026-02-21,marketplace,completed
4597,149,5,2026-08-16,web,completed
4598,164,2,2026-04-14,marketplace,completed
4599,286,3,2026-07-09,mobile_app,completed
4600,258,4,2026-06-08,marketplace,refunded
4601,569,3,2026-08-12,marketplace,completed
4602,147,1,2025-12-22,web,completed
4603,448,7,2026-02-25,web,completed
4604,491,1,2026-07-09,marketplace,refunded
4605,572,2,2026-02-02,web,refunded
4606,390,5,2025-09-12,web,completed
4607,538,3,2025-09-04,mobile_app,cancelled
4608,245,5,2026-06-07,web,completed
4609,185,1,2026-04-22,web,completed
4610,363,1,2026-07-26,mobile_app,cancelled
4611,529,8,2026-08-11,web,cancelled
4612,207,1,2026-04-13,mobile_app,completed
4613,360,4,2026-04-14,mobile_app,completed
4614,356,2,2026-05-06,mobile_app,completed
4615,114,8,2026-03-12,mobile_app,completed
4616,1,3,2026-04-10,mobile_app,cancelled
4617,154,7,2026-07-27,web,completed
4618,237,2,2026-05-13,mobile_app,completed
4619,22,7,2025-10-18,web,completed
4620,328,5,2026-09-14,marketplace,completed
4621,17,1,2026-02-03,web,completed
4622,373,6,2026-01-21,mobile_app,completed
4623,427,8,2025-10-31,web,cancelled
4624,191,8,2026-04-08,marketplace,completed
4625,231,8,2026-03-23,marketplace,refunded
4626,52,1,2026-09-08,web,completed
4627,503,6,2026-09-06,mobile_app,completed
4628,106,8,2026-09-02,mobile_app,completed
4629,474,7,2025-10-16,marketplace,completed
4630,168,7,2026-08-01,marketplace,completed
4631,158,1,2026-09-06,marketplace,cancelled
4632,438,7,2025-11-03,web,completed
4633,377,5,2026-03-08,web,completed
4634,68,3,2026-07-31,marketplace,completed
4635,595,7,2026-09-11,web,cancelled
4636,175,5,2026-02-17,mobile_app,cancelled
4637,414,1,2026-06-16,mobile_app,refunded
4638,203,5,2026-09-19,web,cancelled
4639,455,5,2026-03-24,web,refunded
4640,336,7,2026-07-09,mobile_app,completed
4641,48,8,2025-08-03,marketplace,refunded
4642,441,4,2025-10-20,marketplace,cancelled
4643,31,3,2026-07-26,mobile_app,completed
4644,27,2,2026-09-01,web,completed
4645,574,6,2025-12-06,web,completed
4646,102,1,2025-11-08,mobile_app,cancelled
4647,182,6,2026-09-09,marketplace,completed
4648,484,5,2025-09-26,marketplace,completed
4649,108,5,2026-01-06,mobile_app,completed
4650,472,1,2026-08-24,mobile_app,completed
4651,520,5,2026-09-10,web,completed
4652,199,7,2026-03-15,marketplace,completed
4653,560,4,2026-01-14,web,completed
4654,66,5,2026-01-15,mobile_app,completed
4655,430,4,2026-05-28,web,completed
4656,470,5,2026-06-06,mobile_app,refunded
4657,341,5,2026-07-30,web,completed
4658,120,3,2025-10-01,mobile_app,refunded
4659,593,4,2025-09-29,web,completed
4660,527,8,2026-02-14,web,refunded
4661,120,3,2026-04-17,marketplace,completed
4662,41,7,2026-07-31,web,completed
4663,543,7,2026-08-17,marketplace,refunded
4664,340,2,2026-03-04,mobile_app,completed
4665,134,2,2026-04-15,web,completed
4666,462,6,2026-07-03,mobile_app,completed
4667,527,1,2026-09-13,mobile_app,refunded
4668,558,1,2026-08-16,mobile_app,cancelled
4669,36,5,2026-02-17,web,completed
4670,509,1,2026-08-26,marketplace,completed
4671,145,3,2026-08-08,mobile_app,completed
4672,460,3,2026-05-20,mobile_app,cancelled
4673,575,1,2026-09-14,mobile_app,cancelled
4674,282,3,2025-08-09,marketplace,completed
4675,334,5,2025-11-05,marketplace,completed
4676,4,8,2026-03-07,mobile_app,completed
4677,59,3,2026-05-30,marketplace,completed
4678,351,4,2026-08-20,marketplace,refunded
4679,161,4,2026-09-03,web,completed
4680,469,5,2026-05-22,mobile_app,completed
4681,364,1,2026-08-30,marketplace,completed
4682,234,7,2026-07-29,mobile_app,completed
4683,272,7,2026-08-06,marketplace,completed
4684,169,2,2026-08-10,web,completed
4685,413,7,2026-09-16,web,completed
4686,417,3,2026-05-31,mobile_app,completed
4687,98,4,2025-10-29,marketplace,completed
4688,49,1,2026-02-09,mobile_app,cancelled
4689,427,7,2026-02-01,web,completed
4690,403,1,2026-06-20,mobile_app,refunded
4691,542,8,2026-07-05,mobile_app,completed
4692,320,8,2026-09-20,marketplace,completed
4693,567,5,2026-06-10,marketplace,completed
4694,573,4,2026-08-05,web,completed
4695,164,7,2026-01-23,mobile_app,completed
4696,132,8,2026-07-18,marketplace,completed
4697,246,8,2026-06-26,web,completed
4698,336,6,2025-10-20,marketplace,refunded
4699,319,7,2026-04-07,web,completed
4700,23,7,2026-06-10,web,completed
4701,516,4,2025-12-15,web,completed
4702,422,7,2026-06-05,marketplace,cancelled
4703,187,2,2026-07-05,mobile_app,refunded
4704,193,2,2026-05-09,mobile_app,cancelled
4705,313,5,2026-06-22,mobile_app,completed
4706,275,7,2026-09-06,mobile_app,completed
4707,409,7,2026-09-17,web,completed
4708,162,7,2026-06-24,web,refunded
4709,468,3,2026-08-25,mobile_app,completed
4710,599,6,2026-04-20,web,completed
4711,381,5,2026-08-22,web,completed
4712,363,8,2026-08-12,web,refunded
4713,129,3,2026-08-21,mobile_app,completed
4714,475,6,2026-08-20,marketplace,cancelled
4715,443,8,2026-05-14,marketplace,refunded
4716,287,3,2025-08-14,web,completed
4717,187,7,2026-05-19,mobile_app,completed
4718,180,4,2026-04-18,mobile_app,completed
4719,431,2,2026-07-27,web,completed
4720,570,3,2026-07-05,mobile_app,completed
4721,162,4,2026-05-25,marketplace,cancelled
4722,403,6,2026-05-30,web,refunded
4723,384,7,2026-03-23,marketplace,cancelled
4724,355,5,2026-07-26,marketplace,completed
4725,58,1,2025-06-25,web,completed
4726,512,7,2026-04-08,mobile_app,completed
4727,399,4,2026-08-25,mobile_app,completed
4728,105,7,2026-03-22,marketplace,completed
4729,65,2,2026-08-27,web,completed
4730,585,5,2026-06-02,mobile_app,cancelled
4731,455,8,2026-04-17,marketplace,completed
4732,440,7,2026-09-04,web,completed
4733,598,6,2026-09-16,web,completed
4734,41,2,2026-08-05,mobile_app,completed
4735,340,4,2025-12-24,marketplace,cancelled
4736,249,1,2025-05-03,web,completed
4737,191,3,2026-04-19,marketplace,completed
4738,595,3,2026-09-17,web,completed
4739,270,7,2025-11-22,mobile_app,cancelled
4740,182,8,2026-02-25,mobile_app,completed
4741,346,4,2026-08-25,web,completed
4742,175,1,2026-04-10,mobile_app,completed
4743,540,7,2026-03-22,web,completed
4744,201,3,2026-01-15,web,refunded
4745,192,8,2026-01-12,marketplace,completed
4746,441,2,2026-06-01,web,completed
4747,95,8,2025-12-07,web,refunded
4748,212,3,2025-06-18,web,completed
4749,71,3,2026-06-14,web,refunded
4750,236,8,2026-09-18,web,completed
4751,8,8,2026-06-03,marketplace,cancelled
4752,383,2,2026-04-18,web,refunded
4753,125,5,2026-09-20,web,completed
4754,570,6,2026-06-17,mobile_app,completed
4755,156,8,2026-07-19,web,cancelled
4756,281,2,2026-05-01,mobile_app,completed
4757,524,7,2025-07-31,marketplace,cancelled
4758,82,2,2026-09-10,mobile_app,completed
4759,292,4,2026-08-03,web,completed
4760,278,7,2026-03-10,mobile_app,completed
4761,301,3,2025-12-24,mobile_app,refunded
4762,594,8,2025-08-02,mobile_app,cancelled
4763,166,6,2026-02-13,marketplace,refunded
4764,188,4,2026-07-24,mobile_app,completed
4765,485,1,2026-07-20,mobile_app,cancelled
4766,280,2,2026-03-09,marketplace,completed
4767,268,5,2025-12-08,mobile_app,refunded
4768,308,3,2026-02-15,marketplace,completed
4769,31,8,2025-10-28,web,completed
4770,194,3,2026-08-23,web,completed
4771,350,3,2026-07-18,marketplace,refunded
4772,49,7,2025-10-18,web,completed
4773,318,8,2025-11-05,mobile_app,completed
4774,542,5,2026-07-17,web,completed
4775,418,3,2025-11-26,web,refunded
4776,572,2,2026-02-22,web,refunded
4777,159,1,2025-12-29,mobile_app,completed
4778,591,6,2026-08-21,marketplace,completed
4779,265,8,2025-12-02,web,refunded
4780,279,7,2026-07-24,web,completed
4781,48,2,2025-09-19,marketplace,refunded
4782,500,8,2026-08-09,marketplace,completed
4783,46,5,2026-04-27,marketplace,completed
4784,262,4,2025-09-19,mobile_app,completed
4785,470,7,2026-09-11,web,refunded
4786,592,2,2025-11-05,marketplace,completed
4787,101,2,2026-04-13,marketplace,completed
4788,566,6,2025-09-26,mobile_app,completed
4789,252,2,2026-02-18,marketplace,completed
4790,495,5,2026-09-11,web,completed
4791,112,3,2026-05-24,web,completed
4792,475,8,2026-06-23,web,cancelled
4793,232,4,2025-11-25,mobile_app,completed
4794,261,6,2026-04-12,web,completed
4795,585,5,2026-05-23,web,completed
4796,241,5,2026-06-03,marketplace,refunded
4797,582,4,2026-05-19,mobile_app,completed
4798,439,5,2025-10-21,mobile_app,completed
4799,353,5,2026-03-15,mobile_app,completed
4800,539,1,2026-09-15,web,completed
4801,207,7,2026-06-25,marketplace,completed
4802,276,1,2026-05-11,marketplace,completed
4803,22,7,2026-04-22,web,completed
4804,195,1,2026-08-31,mobile_app,cancelled
4805,217,2,2025-08-23,marketplace,cancelled
4806,42,8,2025-12-08,web,completed
4807,395,5,2026-06-01,web,completed
4808,219,2,2026-09-14,marketplace,refunded
4809,111,5,2026-08-27,web,completed
4810,220,6,2026-08-16,marketplace,completed
4811,231,2,2025-12-17,marketplace,completed
4812,51,2,2026-07-25,marketplace,completed
4813,507,1,2026-05-12,mobile_app,cancelled
4814,42,3,2025-09-15,marketplace,completed
4815,273,8,2025-10-04,mobile_app,completed
4816,7,8,2026-05-02,web,cancelled
4817,315,2,2026-07-20,marketplace,completed
4818,173,2,2026-03-20,web,completed
4819,484,2,2026-01-19,web,completed
4820,263,5,2026-04-06,mobile_app,completed
4821,581,3,2026-03-02,mobile_app,completed
4822,314,6,2026-06-14,web,completed
4823,175,3,2026-09-17,mobile_app,completed
4824,237,5,2026-01-22,mobile_app,completed
4825,444,4,2026-05-27,web,completed
4826,382,2,2025-07-10,marketplace,refunded
4827,521,4,2026-08-06,web,refunded
4828,337,6,2026-08-04,marketplace,completed
4829,106,2,2026-08-12,marketplace,cancelled
4830,59,2,2026-09-11,mobile_app,completed
4831,352,6,2026-04-11,marketplace,refunded
4832,199,6,2026-02-02,marketplace,completed
4833,577,6,2026-02-27,mobile_app,completed
4834,572,2,2026-04-18,web,completed
4835,291,2,2026-09-17,marketplace,completed
4836,11,4,2025-09-23,marketplace,completed
4837,478,1,2026-07-25,marketplace,cancelled
4838,79,5,2026-07-10,marketplace,completed
4839,560,7,2026-04-05,marketplace,completed
4840,529,5,2026-07-02,web,completed
4841,86,1,2026-04-07,mobile_app,completed
4842,205,1,2026-02-05,marketplace,completed
4843,390,1,2026-03-09,web,completed
4844,395,7,2026-07-04,marketplace,completed
4845,150,1,2025-08-08,web,cancelled
4846,46,5,2025-11-29,marketplace,completed
4847,165,6,2026-02-12,web,completed
4848,456,3,2026-06-23,web,completed
4849,247,4,2026-07-01,mobile_app,completed
4850,575,2,2026-03-09,mobile_app,completed
4851,430,5,2026-09-12,web,completed
4852,459,3,2026-08-15,web,completed
4853,274,1,2026-02-05,web,completed
4854,349,5,2026-08-09,web,cancelled
4855,286,8,2026-06-27,web,completed
4856,563,6,2026-04-04,marketplace,refunded
4857,450,3,2026-04-26,web,completed
4858,343,5,2026-06-13,mobile_app,completed
4859,397,5,2026-01-25,web,cancelled
4860,103,5,2025-09-26,marketplace,cancelled
4861,420,3,2026-07-30,marketplace,completed
4862,410,3,2025-09-14,web,completed
4863,36,5,2026-08-14,mobile_app,completed
4864,353,7,2026-08-05,mobile_app,completed
4865,284,8,2026-07-18,web,refunded
4866,216,5,2026-07-01,marketplace,completed
4867,152,2,2026-01-29,web,completed
4868,136,1,2026-09-04,web,completed
4869,305,3,2026-09-20,web,cancelled
4870,51,6,2026-05-05,web,completed
4871,440,7,2026-04-18,web,completed
4872,593,5,2026-06-02,marketplace,cancelled
4873,452,2,2026-08-20,web,refunded
4874,171,3,2025-12-19,web,cancelled
4875,314,1,2026-06-27,mobile_app,completed
4876,300,6,2026-09-12,marketplace,completed
4877,423,8,2025-11-02,marketplace,completed
4878,552,2,2026-02-23,web,cancelled
4879,39,5,2026-03-19,web,cancelled
4880,103,2,2025-09-20,mobile_app,cancelled
4881,444,4,2026-06-23,mobile_app,completed
4882,112,1,2026-07-11,web,completed
4883,364,7,2026-08-30,web,completed
4884,76,2,2026-07-15,web,refunded
4885,511,2,2026-05-25,mobile_app,completed
4886,559,5,2026-08-25,mobile_app,cancelled
4887,599,8,2026-07-04,web,completed
4888,156,2,2025-10-28,marketplace,completed
4889,389,2,2026-09-13,web,completed
4890,299,3,2026-08-07,web,cancelled
4891,436,8,2026-09-07,mobile_app,completed
4892,114,1,2026-02-11,mobile_app,completed
4893,245,7,2026-09-09,web,completed
4894,347,4,2025-12-27,web,completed
4895,415,7,2026-06-04,web,cancelled
4896,121,5,2026-01-04,web,completed
4897,153,2,2026-09-01,mobile_app,refunded
4898,476,2,2025-10-04,web,completed
4899,159,5,2025-09-25,web,refunded
4900,221,4,2026-08-23,marketplace,completed
4901,303,8,2026-07-11,mobile_app,refunded
4902,197,7,2026-05-23,marketplace,completed
4903,330,3,2026-09-19,mobile_app,completed
4904,457,2,2026-09-08,web,completed
4905,387,3,2026-07-30,mobile_app,completed
4906,370,2,2026-06-14,web,completed
4907,235,4,2026-01-06,mobile_app,completed
4908,168,2,2026-04-23,marketplace,refunded
4909,114,1,2026-06-10,web,refunded
4910,339,7,2026-06-09,marketplace,completed
4911,371,3,2026-06-11,web,completed
4912,160,1,2026-03-18,web,completed
4913,162,5,2026-09-16,marketplace,completed
4914,242,7,2026-07-29,marketplace,completed
4915,452,6,2026-07-29,mobile_app,completed
4916,434,8,2026-03-26,mobile_app,refunded
4917,56,8,2026-04-14,web,completed
4918,560,8,2025-12-19,mobile_app,completed
4919,280,1,2026-09-15,web,completed
4920,29,8,2026-04-27,web,completed
4921,485,6,2025-12-22,web,completed
4922,267,8,2025-05-19,marketplace,cancelled
4923,235,4,2025-07-05,marketplace,refunded
4924,127,3,2026-05-15,web,cancelled
4925,77,7,2026-02-09,mobile_app,completed
4926,29,4,2026-06-27,web,completed
4927,231,3,2026-01-19,mobile_app,completed
4928,81,2,2026-05-07,web,refunded
4929,550,7,2026-07-09,marketplace,refunded
4930,384,7,2026-04-03,mobile_app,completed
4931,567,5,2026-05-02,mobile_app,completed
4932,154,2,2026-08-20,web,completed
4933,225,2,2026-09-12,web,completed
4934,521,5,2026-03-14,mobile_app,completed
4935,577,2,2026-08-02,web,cancelled
4936,136,3,2026-08-11,web,completed
4937,546,8,2026-05-17,marketplace,completed
4938,440,4,2026-08-19,web,completed
4939,505,7,2025-10-19,marketplace,completed
4940,483,2,2026-08-19,web,completed
4941,595,6,2026-08-24,web,completed
4942,442,3,2026-08-14,web,refunded
4943,33,6,2026-07-13,mobile_app,completed
4944,256,5,2026-02-26,marketplace,refunded
4945,131,6,2025-10-25,mobile_app,completed
4946,447,7,2026-06-10,marketplace,completed
4947,61,3,2026-06-15,mobile_app,cancelled
4948,73,4,2026-06-20,web,completed
4949,98,4,2026-03-20,mobile_app,completed
4950,99,2,2026-05-05,mobile_app,refunded
4951,452,2,2026-08-22,web,cancelled
4952,22,1,2025-12-17,marketplace,refunded
4953,154,4,2026-06-17,web,completed
4954,447,6,2026-05-10,marketplace,completed
4955,569,2,2026-08-25,marketplace,cancelled
4956,452,6,2026-07-27,web,cancelled
4957,486,2,2026-06-14,mobile_app,refunded
4958,334,7,2026-03-14,web,completed
4959,394,7,2026-02-11,marketplace,refunded
4960,246,2,2026-06-02,marketplace,completed
4961,446,2,2026-06-04,marketplace,refunded
4962,588,6,2026-05-10,web,completed
4963,372,8,2026-07-02,mobile_app,refunded
4964,171,7,2026-08-10,web,completed
4965,246,8,2026-09-11,web,cancelled
4966,40,3,2026-09-17,marketplace,completed
4967,106,5,2026-08-10,mobile_app,completed
4968,280,8,2026-08-10,mobile_app,completed
4969,328,3,2026-09-06,mobile_app,completed
4970,94,7,2026-09-15,marketplace,completed
4971,112,4,2026-03-28,marketplace,completed
4972,111,4,2026-08-14,mobile_app,completed
4973,56,2,2026-07-21,web,completed
4974,587,1,2026-06-13,marketplace,completed
4975,85,7,2026-04-16,web,completed
4976,519,2,2026-06-26,mobile_app,completed
4977,184,6,2026-08-25,marketplace,completed
4978,583,5,2026-07-13,mobile_app,completed
4979,391,1,2025-12-28,marketplace,completed
4980,38,7,2025-12-17,marketplace,completed
4981,110,4,2026-08-11,mobile_app,completed
4982,267,1,2026-04-06,marketplace,cancelled
4983,387,5,2026-09-06,mobile_app,cancelled
4984,482,1,2026-04-11,mobile_app,completed
4985,15,4,2026-06-07,marketplace,completed
4986,183,5,2026-06-29,mobile_app,completed
4987,295,7,2026-09-05,marketplace,completed
4988,292,6,2026-06-14,mobile_app,completed
4989,595,4,2026-09-09,marketplace,refunded
4990,36,7,2025-12-25,mobile_app,completed
4991,329,1,2026-03-23,web,completed
4992,92,8,2026-06-07,marketplace,cancelled
4993,21,2,2026-05-11,marketplace,completed
4994,534,3,2026-08-09,mobile_app,completed
4995,533,6,2026-09-20,mobile_app,cancelled
4996,90,7,2026-08-01,marketplace,completed
4997,48,2,2025-08-29,mobile_app,cancelled
4998,199,5,2026-08-12,marketplace,completed
4999,277,5,2026-06-10,mobile_app,cancelled
5000,542,4,2026-07-30,mobile_app,completed
5001,458,8,2026-01-21,marketplace,completed
5002,254,2,2026-07-05,marketplace,completed
5003,225,8,2026-09-11,mobile_app,completed
5004,257,7,2026-04-22,web,refunded
5005,578,3,2026-04-01,marketplace,completed
5006,4,8,2026-08-01,marketplace,cancelled
5007,587,3,2025-12-18,mobile_app,cancelled
5008,188,4,2026-06-21,marketplace,completed
5009,134,4,2025-10-29,web,completed
5010,183,6,2026-03-10,web,refunded
5011,513,6,2026-01-11,marketplace,cancelled
5012,153,4,2026-07-23,marketplace,completed
5013,473,3,2026-05-22,marketplace,completed
5014,112,1,2026-03-13,mobile_app,refunded
5015,49,3,2026-02-24,web,completed
5016,87,4,2025-10-09,mobile_app,cancelled
5017,371,8,2026-03-11,marketplace,completed
5018,125,7,2026-09-17,web,completed
5019,498,4,2025-06-04,mobile_app,completed
5020,187,4,2026-01-05,marketplace,completed
5021,184,3,2026-07-11,marketplace,refunded
5022,140,2,2026-07-15,mobile_app,completed
5023,103,2,2026-07-08,mobile_app,completed
5024,87,6,2026-04-13,web,cancelled
5025,305,2,2026-09-20,mobile_app,cancelled
5026,312,8,2026-02-04,marketplace,completed
5027,215,8,2026-01-31,web,cancelled
5028,309,1,2026-09-18,mobile_app,completed
5029,561,8,2026-06-02,web,completed
5030,323,8,2026-05-03,marketplace,completed
5031,74,5,2026-08-07,mobile_app,completed
5032,357,6,2026-09-06,web,completed
5033,45,1,2026-09-06,mobile_app,cancelled
5034,145,5,2026-07-29,web,cancelled
5035,262,2,2025-11-01,mobile_app,cancelled
5036,341,8,2026-09-09,marketplace,completed
5037,350,5,2026-08-14,marketplace,cancelled
5038,278,5,2026-04-20,web,completed
5039,465,1,2026-09-01,marketplace,completed
5040,372,1,2026-08-15,web,completed
5041,374,8,2026-06-29,marketplace,completed
5042,309,3,2026-09-19,marketplace,cancelled
5043,375,2,2026-09-01,web,refunded
5044,588,8,2025-11-06,mobile_app,cancelled
5045,285,6,2026-08-18,web,refunded
5046,14,3,2026-09-09,mobile_app,refunded
5047,517,4,2026-02-03,web,completed
5048,378,7,2026-01-30,web,completed
5049,198,1,2026-01-05,web,completed
5050,414,2,2026-08-10,mobile_app,completed
5051,153,8,2026-08-11,mobile_app,cancelled
5052,434,7,2026-08-19,marketplace,cancelled
5053,402,2,2026-08-13,web,completed
5054,319,3,2026-02-27,marketplace,completed
5055,292,5,2026-08-15,web,completed
5056,393,4,2026-09-20,mobile_app,completed
5057,372,1,2026-08-03,marketplace,completed
5058,463,1,2026-08-17,web,completed
5059,146,7,2026-02-07,mobile_app,completed
5060,46,8,2026-04-25,marketplace,refunded
5061,422,8,2026-02-28,marketplace,cancelled
5062,161,3,2026-01-19,web,completed
5063,467,3,2026-06-28,mobile_app,completed
5064,75,6,2025-09-28,marketplace,completed
5065,119,7,2026-04-03,mobile_app,completed
5066,255,6,2026-07-20,web,completed
5067,427,2,2026-09-07,web,completed
5068,395,1,2026-04-06,mobile_app,completed
5069,399,2,2025-10-11,web,completed
5070,291,7,2026-09-19,web,completed
5071,21,1,2026-08-13,mobile_app,completed
5072,308,2,2026-04-04,web,completed
5073,449,2,2025-12-04,marketplace,completed
5074,412,4,2026-09-09,web,completed
5075,600,2,2026-03-27,mobile_app,completed
5076,404,6,2026-06-13,mobile_app,cancelled
5077,35,5,2026-07-30,web,cancelled
5078,182,7,2026-04-03,web,cancelled
5079,200,8,2025-11-30,web,completed
5080,71,7,2025-10-08,web,completed
5081,259,6,2026-07-25,web,completed
5082,599,1,2026-07-30,web,completed
5083,373,2,2026-09-01,mobile_app,refunded
5084,436,1,2026-03-11,mobile_app,completed
5085,81,4,2026-04-11,web,cancelled
5086,438,4,2026-03-22,web,completed
5087,352,5,2026-08-18,web,cancelled
5088,572,3,2026-07-16,web,completed
5089,387,8,2026-09-17,web,completed
5090,409,4,2026-09-16,web,completed
5091,15,8,2026-06-23,mobile_app,refunded
5092,172,1,2025-11-14,mobile_app,cancelled
5093,553,3,2026-07-21,web,completed
5094,557,5,2026-04-28,marketplace,completed
5095,480,4,2026-08-28,marketplace,cancelled
5096,10,5,2025-05-04,web,refunded
5097,202,1,2026-08-15,marketplace,cancelled
5098,508,8,2026-08-19,marketplace,completed
5099,560,5,2025-07-09,mobile_app,completed
5100,264,5,2026-07-24,web,completed
5101,122,7,2025-12-22,web,completed
5102,185,8,2026-08-29,marketplace,completed
5103,29,2,2026-04-19,web,refunded
5104,282,5,2026-01-13,mobile_app,completed
5105,68,4,2026-09-05,marketplace,completed
5106,60,4,2026-06-16,mobile_app,completed
5107,429,4,2025-12-31,web,refunded
5108,554,3,2026-07-19,mobile_app,completed
5109,208,4,2026-01-23,marketplace,cancelled
5110,476,2,2026-06-13,web,cancelled
5111,341,8,2026-09-12,mobile_app,refunded
5112,323,5,2026-08-13,web,refunded
5113,372,3,2026-09-13,marketplace,completed
5114,530,6,2026-01-06,marketplace,completed
5115,208,3,2026-08-02,mobile_app,completed
5116,585,3,2026-03-12,web,cancelled
5117,439,5,2026-09-01,marketplace,refunded
5118,386,7,2025-09-08,mobile_app,refunded
5119,259,7,2026-07-05,web,completed
5120,50,1,2026-07-31,marketplace,completed
5121,464,4,2026-02-27,mobile_app,completed
5122,74,6,2026-09-20,marketplace,cancelled
5123,91,2,2026-08-19,marketplace,completed
5124,373,7,2026-06-02,web,completed
5125,20,2,2026-03-31,marketplace,refunded
5126,57,1,2026-07-12,marketplace,refunded
5127,223,4,2026-06-17,mobile_app,cancelled
5128,380,3,2026-09-14,marketplace,refunded
5129,138,4,2025-05-30,mobile_app,refunded
5130,235,7,2025-07-05,web,completed
5131,71,3,2025-09-24,marketplace,cancelled
5132,128,2,2026-09-19,marketplace,completed
5133,134,4,2026-03-18,marketplace,completed
5134,484,6,2025-09-15,mobile_app,completed
5135,116,1,2026-08-12,mobile_app,completed
5136,307,2,2026-08-02,mobile_app,completed
5137,101,8,2026-05-09,marketplace,cancelled
5138,289,6,2026-07-30,web,completed
5139,262,8,2025-10-28,marketplace,completed
5140,323,4,2026-02-14,mobile_app,completed
5141,497,6,2025-08-04,web,completed
5142,134,8,2026-01-13,mobile_app,refunded
5143,302,8,2026-09-14,marketplace,completed
5144,600,7,2026-01-03,web,completed
5145,11,6,2026-03-25,web,completed
5146,108,4,2026-07-28,mobile_app,completed
5147,572,5,2026-06-15,mobile_app,completed
5148,250,3,2026-08-14,marketplace,completed
5149,141,8,2026-09-11,marketplace,completed
5150,54,6,2026-07-11,mobile_app,completed
5151,210,7,2025-11-17,mobile_app,completed
5152,313,1,2026-05-02,web,cancelled
5153,573,6,2026-06-18,web,completed
5154,453,3,2026-05-01,mobile_app,completed
5155,226,3,2026-07-18,mobile_app,refunded
5156,91,3,2026-08-30,web,completed
5157,539,1,2026-09-20,web,refunded
5158,426,2,2026-08-23,web,refunded
5159,280,1,2026-04-27,marketplace,completed
5160,330,6,2026-08-24,marketplace,completed
5161,331,5,2026-03-18,web,completed
5162,171,6,2026-04-01,web,completed
5163,97,4,2026-05-23,mobile_app,completed
5164,379,5,2026-03-30,mobile_app,completed
5165,348,3,2026-07-08,mobile_app,completed
5166,58,4,2026-03-30,marketplace,completed
5167,72,6,2026-09-08,marketplace,completed
5168,75,6,2025-11-05,mobile_app,completed
5169,60,1,2026-04-15,mobile_app,completed
5170,358,3,2026-04-25,marketplace,completed
5171,479,8,2026-09-18,marketplace,completed
5172,450,2,2026-05-16,mobile_app,refunded
5173,409,4,2026-09-05,marketplace,completed
5174,287,5,2026-07-09,web,refunded
5175,195,7,2026-04-30,web,completed
5176,456,8,2026-06-15,marketplace,cancelled
5177,54,7,2026-05-31,web,completed
5178,2,1,2026-08-06,web,completed
5179,573,1,2026-07-15,mobile_app,completed
5180,124,2,2026-07-24,mobile_app,refunded
5181,200,3,2025-05-26,mobile_app,completed
5182,459,6,2026-08-07,marketplace,completed
5183,278,6,2026-06-26,mobile_app,completed
5184,496,4,2026-04-08,marketplace,completed
5185,147,2,2025-12-29,mobile_app,completed
5186,436,6,2026-07-12,marketplace,completed
5187,478,8,2026-05-08,marketplace,completed
5188,234,2,2026-05-15,marketplace,refunded
5189,420,8,2026-08-23,mobile_app,cancelled
5190,387,8,2026-07-18,web,completed
